Variable1;Valor1;Variable2;Valor2;Variable3;Valor3;Variable4;Valor4;Variable5;Valor5;PERIODO;VALOR
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Altas (A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M05;663
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Altas (A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M04;596
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Altas (A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M03;466
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Altas (A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Altas (A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M11;1.302
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M10;2.350
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M09;3.805
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M08;7.784
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M07;5.503
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M06;3.264
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M05;2.560
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M04;2.594
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M03;1.669
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M02;1.292
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M01;1.011
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M12;1.405
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M11;1.051
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M10;1.737
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M09;3.877
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M08;6.912
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M07;4.816
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M06;3.829
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M05;2.716
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M04;1.784
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M03;1.886
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M02;742
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M01;898
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M12;2.345
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M11;856
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M10;2.288
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M09;3.852
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M08;5.773
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M07;5.932
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M06;3.701
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M05;2.155
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M04;2.258
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M03;1.121
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M02;644
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M01;839
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M12;2.022
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M11;1.534
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M10;2.248
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M09;3.536
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M08;6.726
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M07;5.200
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M06;3.803
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M05;3.559
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M04;2.299
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M03;1.264
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M02;1.062
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M01;856
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M12;2.332
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M11;1.915
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M10;3.111
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M09;4.953
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M08;9.113
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M07;7.704
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M06;2.767
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M05;2.178
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M04;1.353
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M03;1.074
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M02;93
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M01;132
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M12;538
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M10;1.339
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M09;3.113
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M08;7.579
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M07;4.499
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M03;249
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M02;1.060
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M01;673
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M12;2.440
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M11;1.427
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M10;2.163
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M09;3.848
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M08;8.447
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M07;5.733
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M06;3.601
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M05;2.801
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M04;2.851
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M03;1.571
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M02;1.122
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M01;941
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M12;1.489
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M11;1.143
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M10;2.736
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M09;4.444
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M08;7.948
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M07;5.802
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M06;3.378
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M05;2.195
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M04;1.949
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M03;1.807
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M02;727
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M01;827
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M12;1.448
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;Galicia: Rías Baixas (Pontevedra  y  A Coruña);RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M11;1.307
